SE_ROW_ID,MSLINK,PARADA,RAMAL,SENTIDO,ORDEN,ID_PARADA,CALLE_UNO,CALLE_DOS,COD_SMS,OCHAVA,REFUGIO,DISTRITO,PUNTO_X,PUNTO_Y,CAMBIO,USUARIO_CA,TYPE,CHECKSUM,GEOJSON
4671,0,3163,24,I,35,0,1864,740,1231,SO        ,A         ,CENTRO                                                                                                                                                ,-60.648741,-32.94221,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.648741, -32.942210 ] } }"
4688,0,1540,1054,V,0,0,740,2071,8917,NO        ,P         ,CENTRO                                                                                                                                                ,-60.651446,-32.952932,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651446, -32.952932 ] } }"
4691,0,3360,12,V,0,0,1013,743,2369,SE        ,B         ,SUR                                                                                                                                                   ,-60.657177,-32.982024,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657177, -32.982024 ] } }"
4743,0,436,1003,I,0,0,1473,176,1245,NE        ,A         ,CENTRO                                                                                                                                                ,-60.654563,-32.954685,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654563, -32.954685 ] } }"
4757,0,3846,26,V,0,0,1901,176,7483,NE        ,P         ,SUR                                                                                                                                                   ,-60.660008,-32.976456,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660008, -32.976456 ] } }"
4825,0,995,17,V,0,0,639,1852,7040,SE        ,P         ,CENTRO                                                                                                                                                ,-60.640563,-32.93887,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640563, -32.938870 ] } }"
4826,0,1782,9,I,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
4827,0,1782,10,I,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
4828,0,1782,12,I,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
4829,0,127,44,I,0,0,1308,1865,7996,SE        ,P         ,CENTRO                                                                                                                                                ,-60.640148,-32.94885,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.640148, -32.948850 ] } }"
4920,0,25,23,I,0,0,1325,1877,1935,SE        ,A         ,CENTRO                                                                                                                                                ,-60.65019,-32.942916,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650190, -32.942916 ] } }"
5052,0,1267,1049,I,0,0,1348,743,9805,SE        ,P         ,SUR                                                                                                                                                   ,-60.662522,-32.981066,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662522, -32.981066 ] } }"
5056,0,88,15,I,0,0,634,176,1395,SO        ,A         ,CENTRO                                                                                                                                                ,-60.652027,-32.943996,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652027, -32.943996 ] } }"
5057,0,1429,15,I,0,0,176,1799,8255,NO        ,P         ,CENTRO                                                                                                                                                ,-60.652286,-32.945022,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652286, -32.945022 ] } }"
5059,0,153,67,I,0,0,1865,1325,5520,SO        ,P         ,CENTRO                                                                                                                                                ,-60.651333,-32.946856,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651333, -32.946856 ] } }"
5375,0,1266,1049,V,0,0,1348,743,7985,NO        ,P         ,SUROESTE                                                                                                                                              ,-60.662844,-32.980838,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662844, -32.980838 ] } }"
5531,0,1266,1054,V,0,0,1348,743,7985,NO        ,P         ,SUROESTE                                                                                                                                              ,-60.662844,-32.980838,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662844, -32.980838 ] } }"
5532,0,1267,1054,I,0,0,1348,743,9805,SE        ,P         ,SUR                                                                                                                                                   ,-60.662522,-32.981066,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662522, -32.981066 ] } }"
5537,0,1272,1054,I,0,0,1348,218,6064,SE        ,B         ,SUR                                                                                                                                                   ,-60.661939,-32.978774,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661939, -32.978774 ] } }"
5579,0,2688,1054,I,0,0,1348,2002,2281,SE        ,B         ,SUR                                                                                                                                                   ,-60.660779,-32.974177,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660779, -32.974177 ] } }"
5581,0,2689,1054,I,0,0,2002,1325,7095,SO        ,P         ,SUR                                                                                                                                                   ,-60.658343,-32.974619,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658343, -32.974619 ] } }"
5582,0,2690,1054,I,0,0,2002,740,4354,SO        ,B         ,SUR                                                                                                                                                   ,-60.65699,-32.974865,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656990, -32.974865 ] } }"
5583,0,494,1003,V,0,0,176,1864,6226,NO        ,P         ,CENTRO                                                                                                                                                ,-60.651431,-32.941592,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651431, -32.941592 ] } }"
5606,0,2710,1054,V,0,0,740,2002,8512,NO        ,P         ,SUR                                                                                                                                                   ,-60.656951,-32.9747,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656951, -32.974700 ] } }"
5607,0,2711,1054,V,0,0,740,281,8807,NO        ,B         ,SUR                                                                                                                                                   ,-60.657232,-32.975845,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657232, -32.975845 ] } }"
5608,0,2712,1054,V,0,0,281,176,6017,NE        ,B         ,SUR                                                                                                                                                   ,-60.659764,-32.975395,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659764, -32.975395 ] } }"
5624,0,3666,1054,V,0,0,740,705,8649,NO        ,P         ,SUR                                                                                                                                                   ,-60.656662,-32.973544,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656662, -32.973544 ] } }"
5627,0,2796,1003,V,0,0,176,1986,8797,NO        ,P         ,CENTRO                                                                                                                                                ,-60.650835,-32.939245,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650835, -32.939245 ] } }"
5737,0,236,1048,V,0,0,1986,1348,5674,SO        ,P         ,CENTRO                                                                                                                                                ,-60.65232,-32.939128,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652320, -32.939128 ] } }"
5738,0,236,1049,V,0,0,1986,1348,5674,SO        ,P         ,CENTRO                                                                                                                                                ,-60.65232,-32.939128,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652320, -32.939128 ] } }"
5739,0,238,1048,V,0,0,1986,176,7837,SO        ,P         ,CENTRO                                                                                                                                                ,-60.650866,-32.939369,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650866, -32.939369 ] } }"
5740,0,238,1049,V,0,0,1986,176,7837,SO        ,P         ,CENTRO                                                                                                                                                ,-60.650866,-32.939369,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650866, -32.939369 ] } }"
5793,0,2712,1049,V,0,0,281,176,6017,NE        ,B         ,SUR                                                                                                                                                   ,-60.659764,-32.975395,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659764, -32.975395 ] } }"
5801,0,3230,1049,I,0,0,1877,1727,6212,NE        ,P         ,CENTRO                                                                                                                                                ,-60.656917,-32.941579,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656917, -32.941579 ] } }"
5845,0,852,1048,V,0,0,1986,1931,4887,SO        ,P         ,CENTRO                                                                                                                                                ,-60.663099,-32.937191,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663099, -32.937191 ] } }"
5846,0,855,1048,V,0,0,1986,1411,7049,SO        ,P         ,CENTRO                                                                                                                                                ,-60.660382,-32.937679,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660382, -32.937679 ] } }"
5890,0,1782,1048,V,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
5957,0,855,1049,V,0,0,1986,1411,7049,SO        ,P         ,CENTRO                                                                                                                                                ,-60.660382,-32.937679,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660382, -32.937679 ] } }"
6037,0,1253,1055,V,0,0,1348,1901,4064,NO        ,P         ,SUROESTE                                                                                                                                              ,-60.66166,-32.976181,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661660, -32.976181 ] } }"
6069,0,2006,1016,V,0,0,2041,1325,6939,SO        ,I         ,CENTRO                                                                                                                                                ,-60.656604,-32.967733,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656604, -32.967733 ] } }"
6093,0,57,1016,V,0,0,1877,1411,8734,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66078,-32.940884,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660780, -32.940884 ] } }"
6105,0,363,1016,I,0,0,1864,1411,1668,SO        ,A         ,CENTRO                                                                                                                                                ,-60.660977,-32.940033,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660977, -32.940033 ] } }"
6106,0,365,1016,I,0,0,1864,1262,1764,SO        ,A         ,CENTRO                                                                                                                                                ,-60.65826,-32.940521,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658260, -32.940521 ] } }"
6119,0,3608,1016,V,0,0,2041,740,8262,SO        ,P         ,CENTRO                                                                                                                                                ,-60.655256,-32.967976,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655256, -32.967976 ] } }"
6122,0,3611,1016,V,0,0,2041,176,5787,SO        ,P         ,CENTRO                                                                                                                                                ,-60.657966,-32.967489,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657966, -32.967489 ] } }"
6125,0,633,1016,I,0,0,902,1325,3698,NE        ,B         ,CENTRO                                                                                                                                                ,-60.656083,-32.966456,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656083, -32.966456 ] } }"
6167,0,3729,1016,V,0,0,1411,1901,1347,SE        ,A         ,SUROESTE                                                                                                                                              ,-60.669256,-32.975141,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.669256, -32.975141 ] } }"
6188,0,1998,1016,I,0,0,902,176,6005,NE        ,I         ,CENTRO                                                                                                                                                ,-60.65745,-32.966213,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657450, -32.966213 ] } }"
6204,0,3407,1016,I,0,0,902,740,7838,NE        ,P         ,CENTRO                                                                                                                                                ,-60.654735,-32.966697,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654735, -32.966697 ] } }"
6340,0,59,1055,I,0,0,1877,1411,7516,NE        ,P         ,CENTRO                                                                                                                                                ,-60.660993,-32.940846,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660993, -32.940846 ] } }"
6418,0,1782,1054,V,0,0,1986,869,1295,SO        ,A         ,CENTRO                                                                                                                                                ,-60.664553,-32.93694,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.664553, -32.936940 ] } }"
6447,0,57,1032,I,0,0,1877,1411,8734,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66078,-32.940884,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660780, -32.940884 ] } }"
6693,0,3235,1033,V,0,0,634,1727,9128,SO        ,P         ,CENTRO                                                                                                                                                ,-60.657477,-32.943046,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657477, -32.943046 ] } }"
6695,0,3235,1032,V,0,0,634,1727,9128,SO        ,P         ,CENTRO                                                                                                                                                ,-60.657477,-32.943046,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.657477, -32.943046 ] } }"
6700,0,439,1032,V,0,0,1473,1727,5287,NE        ,P         ,CENTRO                                                                                                                                                ,-60.659982,-32.953715,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.659982, -32.953715 ] } }"
6705,0,441,1032,V,0,0,1473,1262,6728,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66134,-32.95347,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661340, -32.953470 ] } }"
6739,0,2445,1033,V,0,0,176,1290,7115,NO        ,P         ,CENTRO                                                                                                                                                ,-60.653288,-32.949003,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653288, -32.949003 ] } }"
6740,0,2446,1033,V,0,0,176,18,9030,NO        ,P         ,CENTRO                                                                                                                                                ,-60.653861,-32.95129,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653861, -32.951290 ] } }"
6741,0,2447,1033,V,0,0,176,1321,8946,NO        ,P         ,CENTRO                                                                                                                                                ,-60.654442,-32.953601,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654442, -32.953601 ] } }"
6765,0,153,1052,I,0,0,1865,1325,5520,SO        ,P         ,CENTRO                                                                                                                                                ,-60.651333,-32.946856,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651333, -32.946856 ] } }"
6770,0,2445,1032,V,0,0,176,1290,7115,NO        ,P         ,CENTRO                                                                                                                                                ,-60.653288,-32.949003,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653288, -32.949003 ] } }"
6779,0,2446,1032,V,0,0,176,18,9030,NO        ,P         ,CENTRO                                                                                                                                                ,-60.653861,-32.95129,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.653861, -32.951290 ] } }"
6784,0,2447,1032,V,0,0,176,1321,8946,NO        ,P         ,CENTRO                                                                                                                                                ,-60.654442,-32.953601,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654442, -32.953601 ] } }"
6785,0,824,1052,I,0,0,1865,308,4097,SO        ,P         ,CENTRO                                                                                                                                                ,-60.660854,-32.945168,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660854, -32.945168 ] } }"
6786,0,826,1052,I,0,0,1865,1727,4287,SO        ,P         ,CENTRO                                                                                                                                                ,-60.658136,-32.945657,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658136, -32.945657 ] } }"
6853,0,57,1052,V,0,0,1877,1411,8734,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66078,-32.940884,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660780, -32.940884 ] } }"
6908,0,3216,1052,V,0,0,1877,176,6627,NE        ,PS        ,CENTRO                                                                                                                                                ,-60.651516,-32.942548,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651516, -32.942548 ] } }"
6914,0,153,1053,I,0,0,1865,1325,5520,SO        ,P         ,CENTRO                                                                                                                                                ,-60.651333,-32.946856,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651333, -32.946856 ] } }"
6918,0,3232,1052,V,0,0,1877,1727,6357,NE        ,P         ,CENTRO                                                                                                                                                ,-60.65674,-32.94161,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656740, -32.941610 ] } }"
6942,0,824,1053,I,0,0,1865,308,4097,SO        ,P         ,CENTRO                                                                                                                                                ,-60.660854,-32.945168,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660854, -32.945168 ] } }"
6943,0,826,1053,I,0,0,1865,1727,4287,SO        ,P         ,CENTRO                                                                                                                                                ,-60.658136,-32.945657,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.658136, -32.945657 ] } }"
7032,0,57,1053,V,0,0,1877,1411,8734,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66078,-32.940884,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660780, -32.940884 ] } }"
7087,0,3216,1053,V,0,0,1877,176,6627,NE        ,PS        ,CENTRO                                                                                                                                                ,-60.651516,-32.942548,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651516, -32.942548 ] } }"
7228,0,14,43,I,0,0,14,308,9517,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66158,-32.948796,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661580, -32.948796 ] } }"
7229,0,14,23,V,0,0,14,308,9517,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66158,-32.948796,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661580, -32.948796 ] } }"
7230,0,14,24,V,0,0,14,308,9517,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66158,-32.948796,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661580, -32.948796 ] } }"
7231,0,14,25,V,0,0,14,308,9517,NE        ,P         ,CENTRO                                                                                                                                                ,-60.66158,-32.948796,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661580, -32.948796 ] } }"
7264,0,25,20,I,0,0,1325,1877,1935,SE        ,A         ,CENTRO                                                                                                                                                ,-60.65019,-32.942916,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.650190, -32.942916 ] } }"
7277,0,59,20,V,0,0,1877,1411,7516,NE        ,P         ,CENTRO                                                                                                                                                ,-60.660993,-32.940846,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660993, -32.940846 ] } }"
7283,0,493,1003,I,0,0,529,2071,6778,SE        ,P         ,CENTRO                                                                                                                                                ,-60.656745,-32.952147,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.656745, -32.952147 ] } }"
7289,0,59,1048,I,0,0,1877,1411,7516,NE        ,P         ,CENTRO                                                                                                                                                ,-60.660993,-32.940846,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660993, -32.940846 ] } }"
7290,0,59,1049,I,0,0,1877,1411,7516,NE        ,P         ,CENTRO                                                                                                                                                ,-60.660993,-32.940846,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660993, -32.940846 ] } }"
7297,0,1811,1054,V,0,0,1931,2000,4819,NO        ,P         ,CENTRO                                                                                                                                                ,-60.663355,-32.938202,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663355, -32.938202 ] } }"
7299,0,1812,1054,V,0,0,1864,1789,1961,SO        ,A         ,CENTRO                                                                                                                                                ,-60.662335,-32.939789,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662335, -32.939789 ] } }"
7300,0,363,1054,V,0,0,1864,1411,1668,SO        ,A         ,CENTRO                                                                                                                                                ,-60.660977,-32.940033,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.660977, -32.940033 ] } }"
7306,0,1548,1003,I,0,0,547,1886,5317,NE        ,P         ,CENTRO                                                                                                                                                ,-60.654428,-32.937345,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654428, -32.937345 ] } }"
7310,0,1266,1055,V,0,0,1348,743,7985,NO        ,P         ,SUROESTE                                                                                                                                              ,-60.662844,-32.980838,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662844, -32.980838 ] } }"
7311,0,1268,1055,V,0,0,1348,908,9104,NO        ,P         ,SUROESTE                                                                                                                                              ,-60.66343,-32.983145,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.663430, -32.983145 ] } }"
7315,0,1539,1055,V,0,0,740,18,5171,NO        ,P         ,CENTRO                                                                                                                                                ,-60.651156,-32.951777,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651156, -32.951777 ] } }"
7316,0,1540,1055,V,0,0,740,2071,8917,NO        ,P         ,CENTRO                                                                                                                                                ,-60.651446,-32.952932,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.651446, -32.952932 ] } }"
7317,0,1541,1055,V,0,0,740,1473,9358,NO        ,P         ,CENTRO                                                                                                                                                ,-60.652007,-32.955132,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.652007, -32.955132 ] } }"
7328,0,1254,1055,I,0,0,1348,1901,5981,SE        ,P         ,SUR                                                                                                                                                   ,-60.661375,-32.976555,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.661375, -32.976555 ] } }"
7331,0,2706,1055,V,0,0,740,13,8001,NO        ,P         ,CENTRO                                                                                                                                                ,-60.654601,-32.965455,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.654601, -32.965455 ] } }"
7332,0,1267,1055,I,0,0,1348,743,9805,SE        ,P         ,SUR                                                                                                                                                   ,-60.662522,-32.981066,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.662522, -32.981066 ] } }"
7333,0,2707,1055,V,0,0,740,2041,8074,NO        ,I         ,CENTRO                                                                                                                                                ,-60.655213,-32.967815,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655213, -32.967815 ] } }"
7335,0,2708,1055,V,0,0,740,83,4803,NO        ,I         ,CENTRO                                                                                                                                                ,-60.655794,-32.970108,2022-05-16,,0,0,"{ ""type"": ""Feature"", ""properties"": """", ""geometry"": { ""type"": ""Point"", ""coordinates"": [ -60.655794, -32.970108 ] } }"
